 Vertical_mode_number     eps     Equivalent Height zonal_wave_number 
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
 Vertical_mode_number     eps     Equivalent Height zonal_wave_number
          17   26.547664186079938        6670.7383091508837                0
 Eigenfrequency of eastward gravity mode
    0.0000000000    0.4550784265    0.7534381912    0.9517109029    1.1181509120
    1.2795518007    1.4456308638    1.6174267582    1.7937679390    1.9734956834
    2.1557605351    2.3399606777    2.5256652289    2.7125598742    2.9004108587
    3.0890411549    3.2783144553    3.4681242200    3.6583860407    3.8490322194
    4.0400078547    4.2312679718    4.4227753870    4.6144990986    4.8064130587
    4.9984952251    5.1907268230    5.3830917629    5.5755761783    5.7681680561
 Eigenfrequency of westward gravity mode
    0.0000000000   -0.4550784265   -0.7534381912   -0.9517109029   -1.1181509120
   -1.2795518007   -1.4456308638   -1.6174267582   -1.7937679390   -1.9734956834
   -2.1557605351   -2.3399606777   -2.5256652289   -2.7125598742   -2.9004108587
   -3.0890411549   -3.2783144553   -3.4681242200   -3.6583860407   -3.8490322194
   -4.0400078547   -4.2312679718   -4.4227753870   -4.6144990986   -4.8064130587
   -4.9984952251   -5.1907268230   -5.3830917629   -5.5755761783   -5.7681680561
 Eigenfrequency of rotational mode
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
 Vertical_mode_number     eps     Equivalent Height zonal_wave_number
          18   29.742563190096906        5954.1781712855582                0
 Eigenfrequency of eastward gravity mode
    0.0000000000    0.4412406572    0.7316997315    0.9233285898    1.0812281706
    1.2318835927    1.3862753698    1.5463021775    1.7110093661    1.8792472775
    2.0501426930    2.2230703751    2.3975805273    2.5733440904    2.7501158499
    2.9277098162    3.1059826091    3.2848220508    3.4641391943    3.6438626532
    3.8239345014    4.0043072625    4.1849416680    4.3658049659    4.5468696284
    4.7281123546    4.9095132923    5.0910554248    5.2727240838    5.4545065589
 Eigenfrequency of westward gravity mode
    0.0000000000   -0.4412406572   -0.7316997315   -0.9233285898   -1.0812281706
   -1.2318835927   -1.3862753698   -1.5463021775   -1.7110093661   -1.8792472775
   -2.0501426930   -2.2230703751   -2.3975805273   -2.5733440904   -2.7501158499
   -2.9277098162   -3.1059826091   -3.2848220508   -3.4641391943   -3.6438626532
   -3.8239345014   -4.0043072625   -4.1849416680   -4.3658049659   -4.5468696284
   -4.7281123546   -4.9095132923   -5.0910554248   -5.2727240838   -5.4545065589
 Eigenfrequency of rotational mode
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
